Trading Date,Open,High,Low,Close,Shares Traded Qty,Turnover Rs In Cr
05-JUN-2024,22128.35,22670.4,21791.95,22620.35,638487077.0,64326.85
06-JUN-2024,22798.6,22910.15,22642.6,22821.4,480413289.0,49047.39
07-JUN-2024,22821.85,23320.2,22789.05,23290.15,473554898.0,47621.54
10-JUN-2024,23319.15,23411.9,23227.15,23259.2,304392368.0,29060.4
11-JUN-2024,23283.75,23389.45,23206.65,23264.85,305185666.0,29190.91
12-JUN-2024,23344.45,23441.95,23295.95,23322.95,295630910.0,31795.48
13-JUN-2024,23480.95,23481.05,23353.9,23398.9,268279841.0,30151.67
14-JUN-2024,23464.95,23490.4,23334.25,23465.6,223086741.0,25746.34
18-JUN-2024,23570.8,23579.05,23499.7,23557.9,272207297.0,29389.75
19-JUN-2024,23629.85,23664.0,23412.9,23516.0,328811255.0,39430.39
20-JUN-2024,23586.15,23624.0,23442.6,23567.0,280336970.0,33390.07
20-JUN-2024,23586.15,23624.0,23442.6,23567.0,280336970.0,33390.07
21-JUN-2024,23661.15,23667.1,23398.2,23501.1,609877803.0,70062.97
24-JUN-2024,23382.3,23558.1,23350.0,23537.85,239358460.0,24862.37
25-JUN-2024,23577.1,23754.15,23562.05,23721.3,298111025.0,34263.36
26-JUN-2024,23723.1,23889.9,23670.45,23868.8,287824687.0,33979.62
27-JUN-2024,23881.55,24087.45,23805.4,24044.5,515227010.0,61216.71
28-JUN-2024,24085.9,24174.0,23985.8,24010.6,354779832.0,41242.87
01-JUL-2024,23992.95,24164.0,23992.7,24141.95,242468081.0,28204.06
02-JUL-2024,24228.75,24236.35,24056.4,24123.85,309629240.0,34838.65
03-JUL-2024,24291.75,24309.15,24207.1,24286.5,289201551.0,36661.17
04-JUL-2024,24369.95,24401.0,24281.0,24302.15,251189844.0,28466.6
05-JUL-2024,24213.35,24363.0,24168.85,24323.85,298381204.0,32052.48
08-JUL-2024,24329.45,24344.6,24240.55,24320.55,266299131.0,26356.03
09-JUL-2024,24351.0,24443.6,24331.9,24433.2,250537091.0,29361.08
10-JUL-2024,24459.85,24461.05,24141.8,24324.45,292263786.0,35358.54
11-JUL-2024,24396.55,24402.65,24193.75,24315.95,306404194.0,32115.44
12-JUL-2024,24387.95,24592.2,24331.15,24502.15,325823474.0,39565.33
12-JUL-2024,24387.95,24592.2,24331.15,24502.15,325823474.0,39565.33
15-JUL-2024,24587.6,24635.05,24522.75,24586.7,305395934.0,31593.04
16-JUL-2024,24615.9,24661.25,24587.65,24613.0,283212233.0,28668.71
18-JUL-2024,24543.8,24837.75,24504.45,24800.85,350924425.0,40477.17
19-JUL-2024,24853.8,24854.8,24508.15,24530.9,,
19-JUL-2024,24853.8,24854.8,24508.15,24530.9,,
22-JUL-2024,24445.75,24595.2,24362.3,24509.25,324190553.0,32496.23
23-JUL-2024,24568.9,24582.55,24074.2,24479.05,436408768.0,44921.42
24-JUL-2024,24444.95,24504.25,24307.25,24413.5,366616574.0,39538.11
25-JUL-2024,24230.95,24426.15,24210.8,24406.1,391821970.0,37853.62
26-JUL-2024,24423.35,24861.15,24410.9,24834.85,383826136.0,42118.36
29-JUL-2024,24943.3,24999.75,24774.6,24836.1,354966070.0,37102.92
30-JUL-2024,24839.4,24971.75,24798.65,24857.3,384989431.0,37576.58
31-JUL-2024,24886.7,24984.6,24856.5,24951.15,333646302.0,35411.32
01-AUG-2024,25030.95,25078.3,24956.4,25010.9,431313292.0,38822.9
02-AUG-2024,24789.0,24851.9,24686.85,24717.7,345027881.0,35368.54
05-AUG-2024,24302.85,24350.05,23893.7,24055.6,486994718.0,45066.65
06-AUG-2024,24189.85,24382.6,23960.4,23992.55,312339387.0,31553.65
07-AUG-2024,24289.4,24337.7,24184.9,24297.5,317564429.0,29738.85
08-AUG-2024,24248.55,24340.5,24079.7,24117.0,311875940.0,30858.18
09-AUG-2024,24386.85,24419.75,24311.2,24367.5,215129992.0,22339.19
12-AUG-2024,24320.05,24472.8,24212.1,24347.0,279925100.0,30311.85
13-AUG-2024,24342.35,24359.95,24116.5,24139.0,239727640.0,25459.58
13-AUG-2024,24342.35,24359.95,24116.5,24139.0,239727640.0,25459.58
14-AUG-2024,24184.4,24196.5,24099.7,24143.75,303254705.0,27834.61
16-AUG-2024,24334.85,24563.9,24204.5,24541.15,271611087.0,28521.9
19-AUG-2024,24636.35,24638.8,24522.95,24572.65,243645503.0,22124.41
20-AUG-2024,24648.9,24734.3,24607.2,24698.85,238318940.0,25478.73
21-AUG-2024,24680.55,24787.95,24654.5,24770.2,257114212.0,27404.63
23-AUG-2024,24845.4,24858.4,24771.65,24823.15,206800655.0,23134.22
22-AUG-2024,24863.4,24867.35,24784.45,24811.5,220345125.0,24227.03
26-AUG-2024,24906.1,25043.8,24874.7,25010.6,210266456.0,22166.86
26-AUG-2024,24906.1,25043.8,24874.7,25010.6,210266456.0,22166.86
27-AUG-2024,25024.8,25073.1,24973.65,25017.75,223346636.0,26695.0
28-AUG-2024,25030.8,25129.6,24964.65,25052.35,220419448.0,26994.19
29-AUG-2024,25035.3,25192.9,24998.5,25151.95,353993900.0,43221.73
30-AUG-2024,25249.7,25268.35,25199.4,25235.9,638166179.0,89554.91
02-SEP-2024,25333.6,25333.65,25235.5,25278.7,222815249.0,28187.71
03-SEP-2024,25313.4,25321.7,25235.8,25279.85,212131921.0,27276.14
04-SEP-2024,25089.95,25216.0,25083.8,25198.7,253788501.0,26293.35
05-SEP-2024,25250.5,25275.45,25127.75,25145.1,222242223.0,26272.38
06-SEP-2024,25093.7,25168.75,24801.3,24852.15,311671856.0,33001.17
09-SEP-2024,24823.4,24957.5,24753.15,24936.4,254367252.0,25180.28
10-SEP-2024,24999.4,25130.5,24896.8,25041.1,251274802.0,27846.31
11-SEP-2024,25034.0,25113.7,24885.15,24918.45,279229206.0,29395.73
12-SEP-2024,25059.65,25433.35,24941.45,25388.9,380069653.0,41747.91
13-SEP-2024,25430.45,25430.5,25292.45,25356.5,250781898.0,25530.69
13-SEP-2024,25430.45,25430.5,25292.45,25356.5,250781898.0,25530.69
16-SEP-2024,25406.65,25445.7,25336.2,25383.75,168694880.0,18705.01
17-SEP-2024,25416.9,25441.65,25352.25,25418.55,215956868.0,25280.83
18-SEP-2024,25402.4,25482.2,25285.55,25377.55,215727159.0,28832.0
19-SEP-2024,25487.05,25611.95,25376.05,25415.8,314461263.0,34389.27
20-SEP-2024,25525.95,25849.25,25426.6,25790.95,533067422.0,68915.27
23-SEP-2024,25872.55,25956.0,25847.35,25939.05,209187756.0,24825.74
24-SEP-2024,25921.45,26011.55,25886.85,25940.4,384115033.0,35573.63
25-SEP-2024,25899.45,26032.8,25871.35,26004.15,278540972.0,27868.08
26-SEP-2024,26005.4,26250.9,25998.4,26216.05,370895477.0,40838.36
27-SEP-2024,26248.25,26277.35,26151.4,26178.95,490332370.0,55420.63
30-SEP-2024,26061.3,26134.7,25794.1,25810.85,375370974.0,36028.06
01-OCT-2024,25788.45,25907.6,25739.2,25796.9,247423786.0,27473.29
03-OCT-2024,25452.85,25639.45,25230.3,25250.1,423395030.0,45689.5
04-OCT-2024,25181.9,25485.05,24966.8,25014.6,374914801.0,42719.71
07-OCT-2024,25084.1,25143.0,24694.35,24795.75,374345795.0,40550.24
08-OCT-2024,24832.2,25044.0,24756.8,25013.15,333220055.0,33493.36
09-OCT-2024,25065.8,25234.05,24947.7,24981.95,290562844.0,30877.63
10-OCT-2024,25067.05,25134.05,24979.4,24998.45,261364749.0,28046.45
11-OCT-2024,24985.3,25028.65,24920.05,24964.25,210462717.0,21734.97
14-OCT-2024,25023.45,25159.75,25017.5,25127.95,206423311.0,21270.9
15-OCT-2024,25186.3,25212.05,25008.15,25057.35,257228772.0,29113.88
16-OCT-2024,25008.55,25093.4,24908.45,24971.3,226774456.0,24115.83
17-OCT-2024,25027.4,25029.5,24728.9,24749.85,252755662.0,32606.34
18-OCT-2024,24664.95,24886.2,24567.65,24854.05,290855392.0,31772.76
21-OCT-2024,24956.15,24978.3,24679.6,24781.1,241978957.0,32207.22
22-OCT-2024,24798.65,24882.0,24445.8,24472.1,279484697.0,32801.59
23-OCT-2024,24378.15,24604.25,24378.1,24435.5,284556771.0,31928.1
24-OCT-2024,24412.7,24480.65,24341.2,24399.4,216686434.0,27817.66
25-OCT-2024,24418.05,24440.25,24073.9,24180.8,372642214.0,37068.91
28-OCT-2024,24251.1,24492.6,24134.9,24339.15,278562235.0,28136.06
29-OCT-2024,24328.85,24484.5,24140.85,24466.85,332044690.0,35579.48
30-OCT-2024,24371.45,24498.2,24307.3,24340.85,285196335.0,31068.7
31-OCT-2024,24349.85,24372.45,24172.6,24205.35,287007588.0,33403.89
01-NOV-2024,24302.75,24368.25,24280.2,24304.35,38811387.0,3348.45
04-NOV-2024,24315.75,24316.75,23816.15,23995.35,285531635.0,31561.52
05-NOV-2024,23916.5,24229.05,23842.75,24213.3,289511197.0,30074.77
06-NOV-2024,24308.75,24537.6,24204.05,24484.05,351082031.0,34108.84
07-NOV-2024,24489.6,24503.35,24179.05,24199.35,322185588.0,30971.89
08-NOV-2024,24207.7,24276.15,24066.65,24148.2,298725122.0,27670.3
11-NOV-2024,24087.25,24336.8,24004.6,24141.3,273370562.0,26600.28
12-NOV-2024,24225.8,24242.0,23839.15,23883.45,255825829.0,26852.73
13-NOV-2024,23822.45,23873.6,23509.6,23559.05,304569316.0,27765.81
14-NOV-2024,23542.15,23675.9,23484.15,23532.7,257708474.0,24814.37
18-NOV-2024,23605.3,23606.8,23350.4,23453.8,263311912.0,25257.33
19-NOV-2024,23529.55,23780.65,23464.8,23518.5,297477279.0,30486.78
21-NOV-2024,23488.45,23507.3,23263.15,23349.9,420332354.0,40900.89
22-NOV-2024,23411.8,23956.1,23359.0,23907.25,367562789.0,39257.52
25-NOV-2024,24253.55,24351.55,24135.45,24221.9,687172787.0,85975.81
26-NOV-2024,24343.3,24343.3,24125.4,24194.5,230691771.0,24140.67
27-NOV-2024,24204.8,24354.55,24145.65,24274.9,295011445.0,31149.09
28-NOV-2024,24274.15,24345.75,23873.35,23914.15,366745300.0,41198.27
29-NOV-2024,23927.15,24188.45,23927.15,24131.1,282104071.0,30509.98
02-DEC-2024,24140.85,24301.7,24008.65,24276.05,220384187.0,23162.75
03-DEC-2024,24367.5,24481.35,24280.0,24457.15,339470947.0,34228.3
03-DEC-2024,24367.5,24481.35,24280.0,24457.15,339470947.0,34228.3
04-DEC-2024,24488.75,24573.2,24366.3,24467.45,348003156.0,34639.78
05-DEC-2024,24539.15,24857.75,24295.55,24708.4,361469920.0,40471.33
06-DEC-2024,24729.45,24751.05,24620.5,24677.8,226731303.0,23904.13
09-DEC-2024,24633.9,24705.0,24580.05,24619.0,248139308.0,25099.79
10-DEC-2024,24652.65,24677.8,24510.65,24610.05,261048951.0,26093.38
11-DEC-2024,24620.5,24691.75,24583.85,24641.8,187252712.0,21592.23
12-DEC-2024,24604.45,24675.25,24527.95,24548.7,266051129.0,28235.17
13-DEC-2024,24498.35,24792.3,24180.8,24768.3,310080852.0,30429.73
16-DEC-2024,24753.4,24781.25,24601.75,24668.25,187551629.0,18608.23
17-DEC-2024,24584.8,24624.1,24303.45,24336.0,264881033.0,26765.16
18-DEC-2024,24297.95,24394.45,24149.85,24198.85,235346534.0,23315.92
19-DEC-2024,23877.15,24004.9,23870.3,23951.7,271128027.0,27815.23
20-DEC-2024,23960.7,24065.8,23537.35,23587.5,442714411.0,47084.68
23-DEC-2024,23738.2,23869.55,23647.2,23753.45,189758237.0,18243.28
24-DEC-2024,23769.1,23867.65,23685.15,23727.65,177664746.0,16010.71
26-DEC-2024,23775.8,23854.5,23653.6,23750.2,177681783.0,16695.1
27-DEC-2024,23801.4,23938.85,23800.6,23813.4,176821521.0,17164.99
30-DEC-2024,23796.9,23915.35,23599.3,23644.9,364929453.0,33823.95
31-DEC-2024,23560.6,23689.85,23460.45,23644.8,193627727.0,18646.79
01-JAN-2025,23637.65,23822.8,23562.8,23742.9,154921938.0,14266.26
02-JAN-2025,23783.0,24226.7,23751.55,24188.65,283200811.0,32237.25
03-JAN-2025,24196.4,24196.45,23976.0,24004.75,312279515.0,29411.99
06-JAN-2025,24045.8,24089.95,23551.9,23616.05,278061806.0,25853.64
07-JAN-2025,23679.9,23795.2,23637.8,23707.9,262337253.0,22485.65
08-JAN-2025,23746.65,23751.85,23496.15,23688.95,266375381.0,24718.54
09-JAN-2025,23674.75,23689.5,23503.05,23526.5,269239831.0,26793.85
10-JAN-2025,23551.9,23596.6,23344.35,23431.5,261022434.0,25017.6
13-JAN-2025,23195.4,23340.95,23047.25,23085.95,316481107.0,26890.37
14-JAN-2025,23165.9,23264.95,23134.15,23176.05,311235510.0,31174.05
15-JAN-2025,23250.45,23293.65,23146.45,23213.2,228039156.0,21587.78
16-JAN-2025,23377.25,23391.65,23272.05,23311.8,299416081.0,29784.82
17-JAN-2025,23277.1,23292.1,23100.35,23203.2,272945267.0,27040.78
20-JAN-2025,23290.4,23391.1,23170.65,23344.75,301455455.0,27333.97
21-JAN-2025,23421.65,23426.3,22976.85,23024.65,312871897.0,30106.72
22-JAN-2025,23099.15,23169.55,22981.3,23155.35,275951918.0,25462.05
23-JAN-2025,23128.3,23270.8,23090.65,23205.35,275558357.0,27723.78
24-JAN-2025,23183.9,23347.3,23050.0,23092.2,264336332.0,24412.46
27-JAN-2025,22940.15,23007.45,22786.9,22829.15,257372790.0,24202.41
28-JAN-2025,22960.45,23137.95,22857.65,22957.25,361868609.0,33221.8
29-JAN-2025,23026.75,23183.35,22976.5,23163.1,251208119.0,22307.38
30-JAN-2025,23169.5,23322.05,23139.2,23249.5,384687127.0,35252.87
31-JAN-2025,23296.75,23546.8,23277.4,23508.4,326919177.0,28638.01
01-FEB-2025,23528.6,23632.45,23318.3,23482.15,287703637.0,25741.04
03-FEB-2025,23319.35,23381.6,23222.0,23361.05,347241171.0,32019.13
04-FEB-2025,23509.9,23762.75,23423.15,23739.25,376742506.0,35974.3
05-FEB-2025,23801.75,23807.3,23680.45,23696.3,267014345.0,25806.44
06-FEB-2025,23761.95,23773.55,23556.25,23603.35,306978683.0,30885.59
07-FEB-2025,23649.5,23694.5,23443.2,23559.95,368092482.0,30042.0
10-FEB-2025,23543.8,23568.6,23316.3,23381.6,225529166.0,21254.72
11-FEB-2025,23383.55,23390.05,22986.65,23071.8,267969979.0,27191.96
12-FEB-2025,23050.8,23144.7,22798.35,23045.25,279656513.0,26989.94
13-FEB-2025,23055.75,23235.5,22992.2,23031.4,265706855.0,25218.86
14-FEB-2025,23096.45,23133.7,22774.85,22929.25,254479643.0,22049.89
17-FEB-2025,22809.9,22974.2,22725.45,22959.5,207393944.0,19809.44
18-FEB-2025,22963.65,22992.5,22801.5,22945.3,210616675.0,19431.37
19-FEB-2025,22847.25,23049.95,22814.85,22932.9,206999204.0,19817.93
20-FEB-2025,22821.1,22923.85,22812.75,22913.15,240836647.0,21303.88
21-FEB-2025,22857.2,22921.0,22720.3,22795.9,242753984.0,21994.37
24-FEB-2025,22609.35,22668.05,22518.8,22553.35,214317552.0,20772.95
25-FEB-2025,22516.45,22625.3,22513.9,22547.55,250279519.0,24917.83
27-FEB-2025,22568.95,22613.3,22508.4,22545.05,289230479.0,29775.64
28-FEB-2025,22433.4,22450.35,22104.85,22124.7,551285287.0,52745.2
03-MAR-2025,22194.55,22261.55,22004.7,22119.3,282399735.0,25942.05
04-MAR-2025,21974.45,22105.05,21964.6,22082.65,253260641.0,22979.56
05-MAR-2025,22073.05,22394.9,22067.8,22337.3,305942691.0,26371.61
06-MAR-2025,22476.35,22556.45,22245.85,22544.7,372083680.0,30550.28
07-MAR-2025,22508.65,22633.8,22464.75,22552.5,289765795.0,21446.95
10-MAR-2025,22521.85,22676.75,22429.05,22460.3,293855491.0,22330.86
11-MAR-2025,22345.95,22522.1,22314.7,22497.9,347924102.0,29208.22
12-MAR-2025,22536.35,22577.4,22329.55,22470.5,369736725.0,33406.41
13-MAR-2025,22541.5,22558.05,22377.35,22397.2,287535243.0,22855.58
17-MAR-2025,22353.15,22577.0,22353.15,22508.75,251102239.0,24122.27
18-MAR-2025,22662.25,22857.8,22599.2,22834.3,272578844.0,26387.47
19-MAR-2025,22874.95,22940.7,22807.95,22907.6,323992121.0,26994.95
20-MAR-2025,23036.6,23216.7,22973.95,23190.65,313729818.0,27573.99
21-MAR-2025,23168.25,23402.7,23132.8,23350.4,540966316.0,51005.67
24-MAR-2025,23515.4,23708.75,23433.5,23658.35,311900413.0,28871.35
25-MAR-2025,23751.5,23869.6,23601.4,23668.65,338216746.0,35415.03
26-MAR-2025,23700.95,23736.5,23451.7,23486.85,278590831.0,26877.28
27-MAR-2025,23433.95,23646.45,23412.2,23591.95,510302142.0,46481.84
28-MAR-2025,23600.4,23649.2,23450.2,23519.35,387455531.0,29156.37
01-APR-2025,23341.1,23565.15,23136.4,23165.7,375118343.0,30680.7
02-APR-2025,23192.6,23350.0,23158.45,23332.35,340970371.0,24334.3
04-APR-2025,23190.4,23214.7,22857.45,22904.45,466776198.0,33761.96
03-APR-2025,23150.3,23306.5,23145.8,23250.1,283196379.0,23501.33
07-APR-2025,21758.4,22254.0,21743.65,22161.6,647107618.0,49172.14
08-APR-2025,22446.75,22697.2,22270.85,22535.85,468250807.0,37226.82
09-APR-2025,22460.3,22468.7,22353.25,22399.15,383822618.0,28996.55
11-APR-2025,22695.4,22923.9,22695.4,22828.55,402162001.0,33683.6
15-APR-2025,23368.35,23368.35,23207.0,23328.55,388321931.0,34216.17
16-APR-2025,23344.1,23452.2,23273.05,23437.2,348424960.0,28102.36
17-APR-2025,23401.85,23872.35,23298.55,23851.65,505333905.0,38450.09
21-APR-2025,23949.15,24189.55,23903.65,24125.55,406145632.0,33125.62
22-APR-2025,24185.4,24242.6,24072.0,24167.25,440940490.0,35479.29
23-APR-2025,24357.6,24359.3,24119.95,24328.95,415042544.0,34527.08
24-APR-2025,24277.9,24347.85,24216.15,24246.7,358768165.0,33057.29
25-APR-2025,24289.0,24365.45,23847.85,24039.35,387741866.0,33430.86
28-APR-2025,24070.25,24355.1,24054.05,24328.5,320467976.0,28278.82
29-APR-2025,24370.7,24457.65,24290.75,24335.95,357563224.0,30436.88
30-APR-2025,24342.05,24396.15,24198.75,24334.2,424452559.0,41073.48
02-MAY-2025,24311.9,24589.15,24238.5,24346.7,421112627.0,34043.27
05-MAY-2025,24419.5,24526.4,24400.65,24461.15,291471628.0,26918.36
06-MAY-2025,24500.75,24509.65,24331.8,24379.6,302354059.0,26481.15
07-MAY-2025,24233.3,24449.6,24220.0,24414.4,330137191.0,27648.34
08-MAY-2025,24431.5,24447.25,24150.2,24273.8,411362230.0,36893.06
09-MAY-2025,23935.75,24164.25,23935.75,24008.0,335550680.0,28942.61
12-MAY-2025,24420.1,24944.8,24378.85,24924.7,368707684.0,30362.27
13-MAY-2025,24864.05,24973.8,24547.5,24578.35,422977876.0,34576.66
14-MAY-2025,24613.8,24767.55,24535.55,24666.9,345490805.0,25585.37
15-MAY-2025,24694.45,25116.25,24494.45,25062.1,500821889.0,44147.39
16-MAY-2025,25064.65,25070.0,24953.05,25019.8,432717092.0,43815.86
